Mask Mandate,Social Distancing,Mobility Level,Population Density,Cases Per Capita,Current Phase,Future Phase,support,confidence,lift,chi_squared
C,Phase 1,M,,VH,,Phase 2,0.0038095238095238095,1.0,2.4705882352941178,5.9048475986953095
C,Phase 1,M,,VH,Phase 2,Phase 2,0.0038095238095238095,1.0,2.4705882352941178,5.9048475986953095
C,Phase 1,VL,,,,Phase 2,0.002857142857142857,0.375,0.9264705882352942,0.02963757479959351
C,Phase 1,VL,,,,Phase 3,0.004761904761904762,0.6250000000000001,3.038194444444445,8.673422346575718
C,Phase 1,VL,,VH,,Phase 2,0.002857142857142857,0.42857142857142855,1.0588235294117647,0.016581129095933685
C,Phase 1,VL,,,Phase 2,Phase 2,0.002857142857142857,0.42857142857142855,1.0588235294117647,0.016581129095933685
C,Phase 1,VL,,VH,Phase 2,Phase 2,0.002857142857142857,0.42857142857142855,1.0588235294117647,0.016581129095933685
C,Phase 1,VL,,VH,,Phase 3,0.0038095238095238095,0.5714285714285714,2.7777777777777777,5.768271289009061
C,Phase 1,VL,,,Phase 2,Phase 3,0.0038095238095238095,0.5714285714285714,2.7777777777777777,5.768271289009061
C,Phase 1,VL,,VH,Phase 2,Phase 3,0.0038095238095238095,0.5714285714285714,2.7777777777777777,5.768271289009061
C,Phase 1,,,VH,,Phase 3,0.007619047619047619,0.36363636363636365,1.7676767676767677,3.4297570786667455
C,Phase 1,,,,Phase 2,Phase 3,0.006666666666666667,0.31818181818181823,1.546717171717172,1.7395302894578581
C,Phase 1,,,VH,Phase 2,Phase 3,0.006666666666666667,0.33333333333333337,1.6203703703703707,2.135910319363559
C,Phase 1,,,H,,Phase 3,0.002857142857142857,0.75,3.6458333333333335,7.279981464159457
C,Phase 1,,,H,,Phase 2,0.0009523809523809524,0.25,0.6176470588235294,0.3991676976718029
C,Phase 1,VL,,H,,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
C,Phase 1,,,H,Phase 2,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
C,Phase 1,H,,H,,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
C,Phase 1,,,,Phase 3,Phase 3,0.0038095238095238095,1.0,4.861111111111112,15.503505417463355
C,Phase 1,,,H,Phase 3,Phase 3,0.002857142857142857,1.0,4.861111111111112,11.616523400191022
C,Phase 1,VL,,,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
C,Phase 1,VL,,H,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
C,Phase 1,,,VH,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
C,Phase 1,H,,,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
C,Phase 1,H,,H,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
C,Phase 1,H,,,,Phase 2,0.004761904761904762,0.6250000000000001,1.5441176470588238,1.6229535960257437
C,Phase 1,H,,,,Phase 3,0.002857142857142857,0.375,1.8229166666666667,1.413874898162085
C,Phase 1,H,,VH,,Phase 2,0.004761904761904762,0.7142857142857143,1.7647058823529411,2.8022108172127917
C,Phase 1,H,,,Phase 2,Phase 2,0.004761904761904762,0.7142857142857143,1.7647058823529411,2.8022108172127917
C,Phase 1,H,,VH,Phase 2,Phase 2,0.004761904761904762,0.7142857142857143,1.7647058823529411,2.8022108172127917
C,Phase 1,H,,VH,,Phase 3,0.0019047619047619048,0.2857142857142857,1.3888888888888888,0.27602079410297253
C,Phase 1,H,,,Phase 2,Phase 3,0.0019047619047619048,0.2857142857142857,1.3888888888888888,0.27602079410297253
C,Phase 1,H,,VH,Phase 2,Phase 3,0.0019047619047619048,0.2857142857142857,1.3888888888888888,0.27602079410297253
,Phase 1,,,VL,,Phase 2,0.02,0.6,1.4823529411764704,5.7283569979716
,Phase 1,,,VL,,Phase 3,0.005714285714285714,0.17142857142857143,0.8333333333333334,0.26048127015628864
,Phase 1,VL,,VL,,Phase 2,0.0009523809523809524,0.19999999999999998,0.4941176470588235,0.8742808893892484
M,Phase 1,VL,,VL,,Phase 2,0.0009523809523809524,0.19999999999999998,0.4941176470588235,0.8742808893892484
M,Phase 1,,,VL,,Phase 2,0.018095238095238095,0.59375,1.4669117647058822,4.8929417543048634
,Phase 1,,,VL,Phase 2,Phase 2,0.017142857142857144,0.8181818181818182,2.021390374331551,15.94084354647413
M,Phase 1,,,VL,Phase 2,Phase 2,0.015238095238095238,0.7999999999999999,1.976470588235294,13.219326099371788
M,Phase 1,,,VL,,Phase 3,0.005714285714285714,0.1875,0.9114583333333334,0.06701539554211242
,Phase 1,,,VL,Phase 2,Phase 3,0.0038095238095238095,0.18181818181818182,0.8838383838383839,0.0785293236935036
M,Phase 1,,,VL,Phase 2,Phase 3,0.0038095238095238095,0.19999999999999998,0.9722222222222222,0.004074410374612934
,Phase 1,,,L,,Phase 3,0.004761904761904762,0.20000000000000004,0.9722222222222224,0.005117856933964946
,Phase 1,,,L,,Phase 2,0.006666666666666667,0.28,0.691764705882353,1.6545469153515064
,Phase 1,L,,L,,Phase 3,0.0038095238095238095,0.4444444444444444,2.1604938271604937,3.1663174103688543
M,Phase 1,,,L,,Phase 3,0.0038095238095238095,0.25,1.215277777777778,0.19501806678448366
,Phase 1,,,L,Phase 3,Phase 3,0.002857142857142857,0.27272727272727276,1.325757575757576,0.3055224907483238
,Phase 1,,,L,Phase 2,Phase 3,0.0019047619047619048,0.2857142857142857,1.3888888888888888,0.27602079410297253
,Phase 1,M,,L,,Phase 3,0.0009523809523809524,0.125,0.607638888888889,0.3214187287406159
N,Phase 1,,,L,,Phase 3,0.0009523809523809524,0.1111111111111111,0.5401234567901234,0.49722309888240557
M,Phase 1,L,,L,,Phase 3,0.0038095238095238095,0.5,2.430555555555556,4.27276221249488
M,Phase 1,,,L,Phase 3,Phase 3,0.002857142857142857,0.42857142857142855,2.083333333333333,2.1419776930133736
,Phase 1,L,,L,Phase 3,Phase 3,0.002857142857142857,0.6,2.9166666666666665,4.779955939554576
M,Phase 1,L,,L,Phase 3,Phase 3,0.002857142857142857,0.6,2.9166666666666665,4.779955939554576
M,Phase 1,,,L,Phase 2,Phase 3,0.0009523809523809524,0.3333333333333333,1.6203703703703702,0.2998842568733933
,Phase 1,L,,L,Phase 2,Phase 3,0.0009523809523809524,0.5,2.430555555555556,1.0620749583539275
M,Phase 1,L,,L,Phase 2,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
,Phase 1,M,,L,Phase 2,Phase 3,0.0009523809523809524,0.3333333333333333,1.6203703703703702,0.2998842568733933
N,Phase 1,M,,L,,Phase 3,0.0009523809523809524,0.5,2.430555555555556,1.0620749583539275
N,Phase 1,,,L,Phase 2,Phase 3,0.0009523809523809524,0.25,1.215277777777778,0.048195191456777274
N,Phase 1,M,,L,Phase 2,Phase 3,0.0009523809523809524,0.5,2.430555555555556,1.0620749583539275
,Phase 1,VL,,L,,Phase 2,0.0009523809523809524,0.19999999999999998,0.4941176470588235,0.8742808893892484
,Phase 1,VL,,L,Phase 2,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
M,Phase 1,VL,,L,,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
M,Phase 1,VL,,L,Phase 2,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
N,Phase 1,,,L,,Phase 2,0.002857142857142857,0.3333333333333333,0.8235294117647058,0.19223597219867783
,Phase 1,L,,L,,Phase 2,0.0009523809523809524,0.1111111111111111,0.2745098039215686,3.249025258518394
,Phase 1,M,,L,,Phase 2,0.0038095238095238095,0.5,1.2352941176470589,0.30348876594783797
M,Phase 1,,,L,,Phase 2,0.0038095238095238095,0.25,0.6176470588235294,1.6152008192058254
,Phase 1,,,L,Phase 3,Phase 2,0.0019047619047619048,0.18181818181818182,0.44919786096256686,2.293330176588966
N,Phase 1,M,,L,,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
N,Phase 1,L,,L,,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
M,Phase 1,M,,L,,Phase 2,0.002857142857142857,0.5,1.2352941176470589,0.22718052738336722
,Phase 1,M,,L,Phase 3,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
M,Phase 1,,,L,Phase 3,Phase 2,0.0019047619047619048,0.2857142857142857,0.7058823529411764,0.41452822739834205
M,Phase 1,M,,L,Phase 3,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
,Phase 1,,,L,Phase 2,Phase 2,0.004761904761904762,0.7142857142857143,1.7647058823529411,2.8022108172127917
N,Phase 1,,,L,Phase 2,Phase 2,0.002857142857142857,0.75,1.8529411764705883,1.9863907322011025
,Phase 1,L,,L,Phase 2,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
N,Phase 1,L,,L,Phase 2,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
,Phase 1,M,,L,Phase 2,Phase 2,0.0019047619047619048,0.6666666666666666,1.6470588235294117,0.8565649755604245
N,Phase 1,M,,L,Phase 2,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
M,Phase 1,M,,L,Phase 2,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
M,Phase 1,,,L,Phase 2,Phase 2,0.0019047619047619048,0.6666666666666666,1.6470588235294117,0.8565649755604245
,Phase 1,H,,L,,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
,Phase 1,H,,L,Phase 2,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
N,Phase 1,H,,L,,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
N,Phase 1,H,,L,Phase 2,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
,Phase 1,VH,,,,Phase 2,0.010476190476190476,0.47826086956521735,1.1815856777493605,0.5272526689859716
,Phase 1,VH,,,,Phase 3,0.008571428571428572,0.391304347826087,1.9021739130434783,4.956954380613031
,Phase 1,VH,,,Phase 2,Phase 2,0.010476190476190476,0.7333333333333333,1.8117647058823527,6.818823529411763
M,Phase 1,VH,,,,Phase 2,0.006666666666666667,0.5384615384615384,1.330316742081448,0.9766163271183405
M,Phase 1,VH,,,Phase 2,Phase 2,0.006666666666666667,0.7,1.7294117647058822,3.6526696832579186
,Phase 1,VH,,H,,Phase 2,0.0019047619047619048,0.3333333333333333,0.8235294117647058,0.12778904665314408
,Phase 1,VH,,H,,Phase 3,0.002857142857142857,0.5,2.430555555555556,3.198432633203782
M,Phase 1,VH,,H,,Phase 3,0.0019047619047619048,0.6666666666666666,3.2407407407407405,3.9123238181183795
,Phase 1,VH,,H,Phase 2,Phase 3,0.0009523809523809524,0.3333333333333333,1.6203703703703702,0.2998842568733933
M,Phase 1,VH,,H,Phase 2,Phase 3,0.0009523809523809524,0.5,2.430555555555556,1.0620749583539275
,Phase 1,VH,,H,Phase 2,Phase 2,0.0019047619047619048,0.6666666666666666,1.6470588235294117,0.8565649755604245
M,Phase 1,VH,,H,,Phase 2,0.0009523809523809524,0.3333333333333333,0.8235294117647058,0.06371144446317212
M,Phase 1,VH,,H,Phase 2,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
,Phase 1,VH,,VL,,Phase 2,0.005714285714285714,0.8571428571428571,2.1176470588235294,5.985787603632057
M,Phase 1,VH,,VL,,Phase 2,0.005714285714285714,0.8571428571428571,2.1176470588235294,5.985787603632057
,Phase 1,VH,,VL,Phase 2,Phase 2,0.005714285714285714,1.0,2.4705882352941178,8.874239350912779
M,Phase 1,VH,,VL,Phase 2,Phase 2,0.005714285714285714,1.0,2.4705882352941178,8.874239350912779
,Phase 1,VH,,VH,,Phase 2,0.002857142857142857,0.3333333333333333,0.8235294117647058,0.19223597219867783
,Phase 1,VH,,VH,,Phase 3,0.005714285714285714,0.6666666666666666,3.2407407407407405,11.804619704812517
,Phase 1,VH,,VH,Phase 2,Phase 3,0.002857142857142857,0.5,2.430555555555556,3.198432633203782
,Phase 1,VH,,VH,Phase 2,Phase 2,0.002857142857142857,0.5,1.2352941176470589,0.22718052738336722
M,Phase 1,VH,,VH,,Phase 3,0.002857142857142857,1.0,4.861111111111112,11.616523400191022
M,Phase 1,VH,,VH,Phase 2,Phase 3,0.0019047619047619048,1.0,4.861111111111112,7.736959287531806
C,Phase 1,VH,,,,Phase 2,0.0019047619047619048,0.39999999999999997,0.988235294117647,0.00047283985364481284
C,Phase 1,VH,,,,Phase 3,0.002857142857142857,0.6,2.9166666666666665,4.779955939554576
C,Phase 1,VH,,VH,,Phase 3,0.0019047619047619048,0.6666666666666666,3.2407407407407405,3.9123238181183795
C,Phase 1,VH,,,Phase 2,Phase 3,0.0009523809523809524,0.3333333333333333,1.6203703703703702,0.2998842568733933
C,Phase 1,VH,,VH,Phase 2,Phase 3,0.0009523809523809524,0.5,2.430555555555556,1.0620749583539275
C,Phase 1,VH,,,Phase 2,Phase 2,0.0019047619047619048,0.6666666666666666,1.6470588235294117,0.8565649755604245
C,Phase 1,VH,,VH,,Phase 2,0.0009523809523809524,0.3333333333333333,0.8235294117647058,0.06371144446317212
C,Phase 1,VH,,H,,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
C,Phase 1,VH,,VH,Phase 2,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
C,Phase 1,VH,,H,Phase 2,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
C,Phase 1,VH,,H,,Phase 3,0.0009523809523809524,0.5,2.430555555555556,1.0620749583539275
C,Phase 1,VH,,H,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
C,Phase 1,VH,,,Phase 3,Phase 3,0.0019047619047619048,1.0,4.861111111111112,7.736959287531806
C,Phase 1,VH,,VH,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
N,Phase 1,VH,,,,Phase 2,0.0019047619047619048,0.39999999999999997,0.988235294117647,0.00047283985364481284
N,Phase 1,VH,,,,Phase 3,0.0009523809523809524,0.19999999999999998,0.9722222222222222,0.0010039815037921824
N,Phase 1,VH,,VH,,Phase 2,0.0019047619047619048,0.6666666666666666,1.6470588235294117,0.8565649755604245
N,Phase 1,VH,,,Phase 2,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
N,Phase 1,VH,,VH,Phase 2,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
N,Phase 1,VH,,,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
N,Phase 1,VH,,VH,,Phase 3,0.0009523809523809524,0.3333333333333333,1.6203703703703702,0.2998842568733933
N,Phase 1,VH,,VH,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
M,Phase 1,VH,,,,Phase 3,0.004761904761904762,0.38461538461538464,1.86965811965812,2.5783312227156197
,Phase 1,VH,,,Phase 2,Phase 3,0.0038095238095238095,0.26666666666666666,1.2962962962962963,0.3460033905242955
M,Phase 1,VH,,,Phase 2,Phase 3,0.002857142857142857,0.3,1.4583333333333333,0.549296140011068
,Phase 1,VH,,,Phase 3,Phase 3,0.004761904761904762,1.0,4.861111111111112,19.39792663476874
,Phase 1,VH,,H,Phase 3,Phase 3,0.0019047619047619048,1.0,4.861111111111112,7.736959287531806
M,Phase 1,VH,,,Phase 3,Phase 3,0.0019047619047619048,1.0,4.861111111111112,7.736959287531806
M,Phase 1,VH,,H,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
M,Phase 1,VH,,VH,Phase 3,Phase 3,0.0009523809523809524,1.0,4.861111111111112,3.8647918652685096
,Phase 1,VH,,VH,Phase 3,Phase 3,0.002857142857142857,1.0,4.861111111111112,11.616523400191022
,Phase 1,,,L,,Phase 1,0.005714285714285714,0.24000000000000002,0.7850467289719627,0.5210399975235469
M,Phase 1,,,,,Phase 1,0.005714285714285714,0.060000000000000005,0.19626168224299068,31.439276627012312
,Phase 1,VL,,,,Phase 1,0.0009523809523809524,0.02702702702702703,0.08840616317251832,14.033365690329829
,Phase 1,M,,,,Phase 1,0.0019047619047619048,0.07407407407407407,0.24229837313949462,7.005697373003346
,Phase 1,L,,,,Phase 1,0.002857142857142857,0.08571428571428572,0.2803738317757009,8.256247438758987
,Phase 1,,,VH,,Phase 1,0.0019047619047619048,0.037037037037037035,0.12114918656974731,19.36116751833988
N,Phase 1,,,,,Phase 1,0.004761904761904762,0.20000000000000004,0.6542056074766356,1.3484002960486507
,Phase 1,H,,,,Phase 1,0.002857142857142857,0.10344827586206896,0.338382210763777,5.748485054058451
,Phase 1,,,VL,,Phase 1,0.0009523809523809524,0.02857142857142857,0.09345794392523364,13.102214901548876
,Phase 1,,,,Phase 3,Phase 1,0.0009523809523809524,0.03125,0.1022196261682243,11.714107839210353
,Phase 1,VH,,,,Phase 1,0.0019047619047619048,0.08695652173913043,0.28443722064201543,5.301755311013667
,Phase 1,,,H,,Phase 1,0.0009523809523809524,0.034482758620689655,0.11279407025459233,10.336843249854144
M,Phase 1,,,L,,Phase 1,0.0038095238095238095,0.25,0.8177570093457944,0.2376117508350556
M,Phase 1,VL,,,,Phase 1,0.0009523809523809524,0.043478260869565216,0.14221861032100772,7.618639688464826
,Phase 1,VL,,L,,Phase 1,0.0009523809523809524,0.19999999999999998,0.6542056074766355,0.264518718363611
M,Phase 1,VL,,L,,Phase 1,0.0009523809523809524,0.5,1.6355140186915889,0.3563574037522339
M,Phase 1,M,,,,Phase 1,0.0019047619047619048,0.10526315789473685,0.3443187407771766,3.66308739555757
,Phase 1,M,,L,,Phase 1,0.0019047619047619048,0.25,0.8177570093457944,0.11789373817823777
M,Phase 1,M,,L,,Phase 1,0.0019047619047619048,0.3333333333333333,1.0903426791277258,0.021687200064954722
M,Phase 1,L,,,,Phase 1,0.002857142857142857,0.1,0.3271028037383178,6.15722924683892
,Phase 1,L,,L,,Phase 1,0.0009523809523809524,0.1111111111111111,0.3634475597092419,1.6196715653797058
M,Phase 1,L,,L,,Phase 1,0.0009523809523809524,0.125,0.4088785046728972,1.240345214834126
,Phase 1,L,,VH,,Phase 1,0.0019047619047619048,0.2222222222222222,0.7268951194184838,0.2981381181144504
M,Phase 1,,,VH,,Phase 1,0.0019047619047619048,0.07407407407407407,0.24229837313949462,7.005697373003346
M,Phase 1,L,,VH,,Phase 1,0.0019047619047619048,0.25,0.8177570093457944,0.11789373817823777
N,Phase 1,,,L,,Phase 1,0.0019047619047619048,0.2222222222222222,0.7268951194184838,0.2981381181144504
N,Phase 1,H,,,,Phase 1,0.002857142857142857,0.5,1.6355140186915889,1.0731682733687962
,Phase 1,H,,L,,Phase 1,0.0009523809523809524,0.5,1.6355140186915889,0.3563574037522339
N,Phase 1,H,,L,,Phase 1,0.0009523809523809524,0.5,1.6355140186915889,0.3563574037522339
,Phase 1,H,,VL,,Phase 1,0.0009523809523809524,0.1111111111111111,0.3634475597092419,1.6196715653797058
N,Phase 1,,,VL,,Phase 1,0.0009523809523809524,0.3333333333333333,1.0903426791277258,0.010812529545278282
N,Phase 1,H,,VL,,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
,Phase 1,H,,,Phase 3,Phase 1,0.0009523809523809524,0.3333333333333333,1.0903426791277258,0.010812529545278282
N,Phase 1,,,,Phase 3,Phase 1,0.0009523809523809524,0.125,0.4088785046728972,1.240345214834126
,Phase 1,,,L,Phase 3,Phase 1,0.0009523809523809524,0.09090909090909091,0.29736618521665253,2.4165847703637153
N,Phase 1,H,,,Phase 3,Phase 1,0.0009523809523809524,0.5,1.6355140186915889,0.3563574037522339
,Phase 1,H,,L,Phase 3,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
N,Phase 1,,,L,Phase 3,Phase 1,0.0009523809523809524,0.25,0.8177570093457944,0.058721450851684384
N,Phase 1,H,,L,Phase 3,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
N,Phase 1,VH,,,,Phase 1,0.0019047619047619048,0.39999999999999997,1.308411214953271,0.21041700825271892
,Phase 1,VH,,L,,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
N,Phase 1,VH,,L,,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
,Phase 1,VH,,H,,Phase 1,0.0009523809523809524,0.16666666666666666,0.5451713395638629,0.5496841338698882
N,Phase 1,,,H,,Phase 1,0.0009523809523809524,0.25,0.8177570093457944,0.058721450851684384
N,Phase 1,VH,,H,,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
,Phase 1,H,,,,Phase 2,0.01904761904761905,0.6896551724137931,1.7038539553752536,10.046980945777618
,Phase 1,H,,,,Phase 3,0.004761904761904762,0.1724137931034483,0.8381226053639848,0.20240520070012397
M,Phase 1,H,,,,Phase 2,0.012380952380952381,0.8666666666666667,2.1411764705882352,13.475805626598467
M,Phase 1,H,,,Phase 2,Phase 2,0.012380952380952381,0.9285714285714285,2.2941176470588234,16.158982511923686
M,Phase 1,H,,VH,,Phase 2,0.005714285714285714,0.8571428571428571,2.1176470588235294,5.985787603632057
M,Phase 1,H,,VH,Phase 2,Phase 2,0.005714285714285714,0.8571428571428571,2.1176470588235294,5.985787603632057
,Phase 1,H,,VL,,Phase 2,0.006666666666666667,0.7777777777777778,1.9215686274509804,5.242583488726906
M,Phase 1,H,,VL,,Phase 2,0.006666666666666667,0.8750000000000001,2.1617647058823533,7.398724172970535
,Phase 1,H,,VL,Phase 2,Phase 2,0.006666666666666667,1.0,2.4705882352941178,10.363205684958547
M,Phase 1,H,,VL,Phase 2,Phase 2,0.006666666666666667,1.0,2.4705882352941178,10.363205684958547
,Phase 1,H,,,Phase 2,Phase 2,0.01904761904761905,0.8695652173913043,2.1483375959079285,21.086027637421342
,Phase 1,H,,VH,,Phase 2,0.011428571428571429,0.75,1.8529411764705883,8.037774490840826
,Phase 1,H,,VH,Phase 2,Phase 2,0.011428571428571429,0.8,1.9764705882352942,9.86659846547315
,Phase 1,H,,VH,,Phase 3,0.0038095238095238095,0.25,1.215277777777778,0.19501806678448366
